Data Variable,COUNTRY,ADM0_EN,ADM1_PCODE,ADM1_NAME,ISO3,ISO2,Latitude,Longitude,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG124,Lwengo,UGA,UG,-0.410669416,31.42516002,,,,4.556815306,4.449415618,4.342015931,4.249959056,4.142559369,4.050502494,3.943102806,3.835703119,3.743646244,3.620903744,3.513504057,3.390761557,3.268019058,3.16061937,3.03787687,2.915134371,2.807734683,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG125,Kyotara,UGA,UG,-0.652750505,31.6355333,,,,3.38666188,3.306841566,3.227021253,3.158603841,3.078783527,3.010366115,2.930545802,2.850725488,2.782308076,2.691084861,2.611264547,2.520041332,2.428818116,2.348997802,2.257774587,2.166551371,2.086731057,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG201,Bugiri,UGA,UG,0.533560452,33.77326412,,,,1.804098254,1.818589003,1.833079752,1.847570501,1.86206125,1.876551999,1.898288123,1.912778872,1.927269621,1.905533497,1.883797374,1.86206125,1.840325126,1.818589003,1.796852879,1.775116756,1.753380632,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG202,Busia,UGA,UG,0.414536843,34.00465251,,,,1.666315759,1.679699822,1.693083884,1.706467946,1.719852009,1.733236071,1.753312165,1.766696227,1.780080289,1.760004196,1.739928102,1.719852009,1.699775915,1.679699822,1.659623728,1.639547635,1.619471541,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG203,Iganga,UGA,UG,0.692724135,33.52531237,,,,3.575790979,3.604512191,3.633233404,3.661954617,3.690675829,3.719397042,3.762478861,3.791200074,3.819921286,3.776839467,3.733757648,3.690675829,3.64759401,3.604512191,3.561430372,3.518348553,3.475266734,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG204,Jinja,UGA,UG,0.568306524,33.21194216,,,,5.65205149,5.697449494,5.742847498,5.788245502,5.833643506,5.87904151,5.947138516,5.99253652,6.037934523,5.969837518,5.901740512,5.833643506,5.7655465,5.697449494,5.629352488,5.561255482,5.493158476,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG205,Kamuli,UGA,UG,0.943058497,33.10315115,,,,2.373020089,2.392080492,2.411140894,2.430201296,2.449261699,2.468322101,2.496912704,2.515973107,2.535033509,2.506442906,2.477852302,2.449261699,2.420671095,2.392080492,2.363489888,2.334899285,2.306308681,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG225,Kapchorwa,UGA,UG,1.351467449,34.42315862,,,,0.777309105,0.787404029,0.794133978,0.804228901,0.814323825,0.824418748,0.834513672,0.844608595,0.854703518,0.854703518,0.858068493,0.861433467,0.861433467,0.864798442,0.868163416,0.868163416,0.871528391,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG225,Kapchorwa,UGA,UG,1.351467449,34.42315862,,,,0.491040012,0.497417155,0.501668583,0.508045726,0.514422869,0.520800012,0.527177155,0.533554298,0.539931441,0.539931441,0.542057156,0.54418287,0.54418287,0.546308584,0.548434299,0.548434299,0.550560013,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG207,Katakwi,UGA,UG,1.92499975,34.03740227,,,,0.201593619,0.204211718,0.205957117,0.208575216,0.211193315,0.213811414,0.216429513,0.219047612,0.221665711,0.221665711,0.22253841,0.22341111,0.22341111,0.224283809,0.225156509,0.225156509,0.226029209,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG208,Kumi,UGA,UG,1.476425543,33.9606832,,,,0.646319045,0.654712799,0.660308634,0.668702388,0.677096142,0.685489896,0.69388365,0.702277404,0.710671157,0.710671157,0.713469075,0.716266993,0.716266993,0.719064911,0.721862829,0.721862829,0.724660747,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG209,Mbale,UGA,UG,1.02198881,34.19758056,,,,2.577682903,2.611159305,2.633476906,2.666953307,2.700429708,2.73390611,2.767382511,2.800858912,2.834335314,2.834335314,2.845494114,2.856652914,2.856652914,2.867811715,2.878970515,2.878970515,2.890129316,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG210,Pallisa,UGA,UG,1.233967773,33.65937638,,,,0.868341043,0.879618199,0.887136303,0.89841346,0.909690616,0.920967772,0.932244929,0.943522085,0.954799242,0.954799242,0.958558294,0.962317346,0.962317346,0.966076398,0.96983545,0.96983545,0.973594502,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG211,Soroti,UGA,UG,1.774562723,33.59026362,,,,0.557990597,0.565237229,0.570068316,0.577314947,0.584561578,0.591808209,0.59905484,0.606301472,0.613548103,0.613548103,0.615963646,0.61837919,0.61837919,0.620794734,0.623210278,0.623210278,0.625625821,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG212,Tororo,UGA,UG,0.727951197,34.08134028,,,,1.275300618,1.291862964,1.302904527,1.319466873,1.336029219,1.352591565,1.36915391,1.385716256,1.402278602,1.402278602,1.407799383,1.413320165,1.413320165,1.418840947,1.424361729,1.424361729,1.429882511,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG213,Kaberamaido,UGA,UG,1.761112811,33.22206317,,,,0.372906706,0.37774965,0.38097828,0.385821224,0.390664168,0.395507113,0.400350057,0.405193001,0.410035945,0.410035945,0.41165026,0.413264575,0.413264575,0.41487889,0.416493204,0.416493204,0.418107519,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG214,Mayuge,UGA,UG,-0.08581316,33.55096753,,,,1.635414106,1.648549962,1.661685819,1.674821675,1.687957531,1.701093388,1.720797172,1.733933028,1.747068885,1.7273651,1.707661316,1.687957531,1.668253747,1.648549962,1.628846178,1.609142394,1.589438609,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG215,Sironko,UGA,UG,1.174523464,34.31745551,,,,1.601676489,1.622477482,1.636344811,1.657145805,1.677946798,1.698747791,1.719548785,1.740349778,1.761150771,1.761150771,1.768084436,1.7750181,1.7750181,1.781951765,1.788885429,1.788885429,1.795819094,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG216,Amuria,UGA,UG,2.106677915,33.68635738,,,,0.272968136,0.276513177,0.278876537,0.282421578,0.285966619,0.289511659,0.2930567,0.296601741,0.300146782,0.300146782,0.301328462,0.302510142,0.302510142,0.303691822,0.304873502,0.304873502,0.306055183,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG217,Budaka,UGA,UG,1.062695485,33.98795883,,,,1.337024498,1.354388453,1.365964422,1.383328377,1.400692331,1.418056286,1.43542024,1.452784195,1.470148149,1.470148149,1.475936134,1.481724119,1.481724119,1.487512104,1.493300089,1.493300089,1.499088074,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG218,Bududa,UGA,UG,1.034642342,34.40672826,,,,1.550698063,1.570836999,1.584262956,1.604401892,1.624540828,1.644679764,1.6648187,1.684957636,1.705096572,1.705096572,1.71180955,1.718522529,1.718522529,1.725235508,1.731948486,1.731948486,1.738661465,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG219,Bukedea,UGA,UG,1.365212863,34.123524,,,,0.460998633,0.466985628,0.470976958,0.476963953,0.482950948,0.488937944,0.494924939,0.500911934,0.506898929,0.506898929,0.508894594,0.510890259,0.510890259,0.512885925,0.51488159,0.51488159,0.516877255,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG220,Bukwo,UGA,UG,1.281206528,34.68567736,,,,0.304781197,0.308739394,0.311378193,0.31533639,0.319294587,0.323252785,0.327210982,0.33116918,0.335127377,0.335127377,0.336446776,0.337766175,0.337766175,0.339085574,0.340404973,0.340404973,0.341724373,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG221,Butaleja,UGA,UG,0.885811691,33.93247717,,,,0.971916874,0.984539171,0.992954036,1.005576333,1.01819863,1.030820927,1.043443224,1.056065521,1.068687818,1.068687818,1.072895251,1.077102683,1.077102683,1.081310115,1.085517548,1.085517548,1.08972498,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG222,Kaliro,UGA,UG,1.070432208,33.48260018,,,,1.904729025,1.920028053,1.935327082,1.95062611,1.965925138,1.981224167,2.004172709,2.019471737,2.034770766,2.011822223,1.988873681,1.965925138,1.942976596,1.920028053,1.897079511,1.874130968,1.851182426,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG223,Manafwa,UGA,UG,0.886317249,34.26824259,,,,2.063286955,2.090082889,2.107946846,2.13474278,2.161538715,2.188334649,2.215130584,2.241926518,2.268722453,2.268722453,2.277654431,2.286586409,2.286586409,2.295518387,2.304450365,2.304450365,2.313382343,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG224,Namutumba,UGA,UG,0.871514079,33.6809082,,,,2.076983376,2.093665974,2.110348571,2.127031168,2.143713766,2.160396363,2.185420259,2.202102857,2.218785454,2.193761558,2.168737662,2.143713766,2.11868987,2.093665974,2.068642077,2.043618181,2.018594285,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG225,Bulambuli,UGA,UG,1.367001184,34.35908908,,,,0.777309105,0.787404029,0.794133978,0.804228901,0.814323825,0.824418748,0.834513672,0.844608595,0.854703518,0.854703518,0.858068493,0.861433467,0.861433467,0.864798442,0.868163416,0.868163416,0.871528391,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG225,Bulambuli,UGA,UG,1.367001184,34.35908908,,,,0.491040012,0.497417155,0.501668583,0.508045726,0.514422869,0.520800012,0.527177155,0.533554298,0.539931441,0.539931441,0.542057156,0.54418287,0.54418287,0.546308584,0.548434299,0.548434299,0.550560013,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG226,Buyende,UGA,UG,1.264417331,33.14091676,,,,1.342570926,1.353354628,1.36413833,1.374922032,1.385705735,1.396489437,1.41266499,1.423448692,1.434232395,1.418056841,1.401881288,1.385705735,1.369530181,1.353354628,1.337179075,1.321003521,1.304827968,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG227,Kibuku,UGA,UG,1.056630904,33.80055662,,,,1.061127689,1.074908568,1.08409582,1.0978767,1.111657579,1.125438458,1.139219337,1.153000216,1.166781095,1.166781095,1.171374721,1.175968348,1.175968348,1.180561974,1.1851556,1.1851556,1.189749227,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG228,Kween,UGA,UG,1.434609622,34.56748574,,,,0.327686622,0.331942293,0.334779407,0.339035077,0.343290747,0.347546418,0.351802088,0.356057759,0.360313429,0.360313429,0.361731986,0.363150543,0.363150543,0.364569099,0.365987656,0.365987656,0.367406213,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG229,Luuka,UGA,UG,0.806760326,33.33774082,,,,2.869025996,2.892070381,2.915114767,2.938159152,2.961203538,2.984247923,3.018814501,3.041858887,3.064903272,3.030336694,2.995770116,2.961203538,2.926636959,2.892070381,2.857503803,2.822937224,2.788370646,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG231,Ngora,UGA,UG,1.499195362,33.75367035,,,,0.595018674,0.602746189,0.607897866,0.615625381,0.623352897,0.631080412,0.638807927,0.646535442,0.654262958,0.654262958,0.656838796,0.659414634,0.659414634,0.661990473,0.664566311,0.664566311,0.66714215,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG232,Serere,UGA,UG,1.491199325,33.37203125,,,,0.437349767,0.443029634,0.446816212,0.452496079,0.458175946,0.463855814,0.469535681,0.475215548,0.480895415,0.480895415,0.482788704,0.484681993,0.484681993,0.486575282,0.488468571,0.488468571,0.49036186,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG233,Butebo,UGA,UG,1.199167615,33.93772405,,,,1.177084168,1.192370976,1.202562181,1.217848988,1.233135796,1.248422603,1.26370941,1.278996218,1.294283025,1.294283025,1.299378628,1.30447423,1.30447423,1.309569832,1.314665435,1.314665435,1.319761037,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG234,Namisindwa,UGA,UG,0.873954731,34.36556258,,,,1.90154947,1.926244918,1.942708549,1.967403997,1.992099445,2.016794892,2.04149034,2.066185788,2.090881235,2.090881235,2.099113051,2.107344867,2.107344867,2.115576683,2.123808499,2.123808499,2.132040315,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG301,Adjumani,UGA,UG,3.226412717,31.76890256,,,,1.140166852,1.144691324,1.149215795,1.153740267,1.158264739,1.16278921,1.167313682,1.171838154,1.176362625,1.176362625,1.180887097,1.180887097,1.180887097,1.185411569,1.185411569,1.18993604,1.18993604,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG302,Apac,UGA,UG,1.890319766,32.56213137,,,,1.197127739,1.218038267,1.238948795,1.259859323,1.280769852,1.30168038,1.322590908,1.343501436,1.364411964,1.364411964,1.369639596,1.369639596,1.374867228,1.374867228,1.38009486,1.38009486,1.385322493,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG303,Arua,UGA,UG,2.956731361,31.13589823,,,,2.379962127,2.389406421,2.398850715,2.408295009,2.417739303,2.427183598,2.436627892,2.446072186,2.45551648,2.45551648,2.464960774,2.464960774,2.464960774,2.474405068,2.474405068,2.483849362,2.483849362,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG304,Gulu,UGA,UG,2.986881514,32.39169579,,,,1.554488695,1.581641336,1.608793977,1.635946618,1.663099259,1.6902519,1.717404541,1.744557182,1.771709823,1.771709823,1.778497983,1.778497983,1.785286144,1.785286144,1.792074304,1.792074304,1.798862464,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG305,Kitgum,UGA,UG,3.401667326,33.25757143,,,,0.645110235,0.656378536,0.667646837,0.678915138,0.69018344,0.701451741,0.712720042,0.723988343,0.735256644,0.735256644,0.738073719,0.738073719,0.740890794,0.740890794,0.74370787,0.74370787,0.746524945,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG306,Kotido,UGA,UG,3.027121884,33.98730408,,,,0.664149946,0.675750819,0.687351691,0.698952563,0.710553436,0.722154308,0.733755181,0.745356053,0.756956925,0.756956925,0.759857144,0.759857144,0.762757362,0.762757362,0.76565758,0.76565758,0.768557798,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG307,Lira,UGA,UG,2.30539224,32.96115983,,,,3.020737648,3.073501625,3.126265601,3.179029577,3.231793554,3.28455753,3.337321506,3.390085483,3.442849459,3.442849459,3.456040453,3.456040453,3.469231447,3.469231447,3.482422442,3.482422442,3.495613436,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG308,Moroto,UGA,UG,2.651442044,34.63082443,,,,0.35588956,0.362105972,0.368322383,0.374538795,0.380755206,0.386971618,0.393188029,0.399404441,0.405620852,0.405620852,0.407174955,0.407174955,0.408729058,0.408729058,0.410283161,0.410283161,0.411837264,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG309,Moyo,UGA,UG,3.540182355,31.68807828,,,,2.148645423,2.157171794,2.165698164,2.174224535,2.182750906,2.191277276,2.199803647,2.208330018,2.216856389,2.216856389,2.225382759,2.225382759,2.225382759,2.23390913,2.23390913,2.242435501,2.242435501,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG310,Nebbi,UGA,UG,2.433313912,31.17928289,,,,3.062850858,3.075005028,3.087159198,3.099313368,3.111467538,3.123621708,3.135775878,3.147930048,3.160084218,3.160084218,3.172238388,3.172238388,3.172238388,3.184392558,3.184392558,3.196546728,3.196546728,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG311,Nakapiripirit,UGA,UG,1.888506075,34.56214066,,,,0.349011855,0.355108132,0.361204409,0.367300686,0.373396963,0.37949324,0.385589517,0.391685794,0.397782071,0.397782071,0.39930614,0.39930614,0.400830209,0.400830209,0.402354279,0.402354279,0.403878348,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG312,Pader,UGA,UG,2.932352954,32.86631448,,,,0.687847283,0.699862082,0.711876882,0.723891682,0.735906481,0.747921281,0.759936081,0.771950881,0.78396568,0.78396568,0.78696938,0.78696938,0.78997308,0.78997308,0.79297678,0.79297678,0.79598048,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG313,Yumbe,UGA,UG,3.520798491,31.30262825,,,,1.994781895,2.002697696,2.010613497,2.018529298,2.026445099,2.0343609,2.042276702,2.050192503,2.058108304,2.058108304,2.066024105,2.066024105,2.066024105,2.073939906,2.073939906,2.081855707,2.081855707,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG314,Abim,UGA,UG,2.705968404,33.75232842,,,,0.323281819,0.328928663,0.334575507,0.340222351,0.345869195,0.351516039,0.357162882,0.362809726,0.36845657,0.36845657,0.369868281,0.369868281,0.371279992,0.371279992,0.372691703,0.372691703,0.374103414,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG315,Amolatar,UGA,UG,1.622219921,32.7384915,,,,1.164431963,1.184771386,1.205110809,1.225450232,1.245789655,1.266129078,1.286468501,1.306807924,1.327147347,1.327147347,1.332232202,1.332232202,1.337317058,1.337317058,1.342401914,1.342401914,1.34748677,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG316,Amuru,UGA,UG,3.049878472,31.96769159,,,,0.573051536,0.583061169,0.593070803,0.603080437,0.613090071,0.623099705,0.633109338,0.643118972,0.653128606,0.653128606,0.655631015,0.655631015,0.658133423,0.658133423,0.660635831,0.660635831,0.66313824,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG317,Dokolo,UGA,UG,1.940271949,33.07364664,,,,1.892160007,1.925210837,1.958261666,1.991312496,2.024363326,2.057414156,2.090464986,2.123515816,2.156566645,2.156566645,2.164829353,2.164829353,2.17309206,2.17309206,2.181354768,2.181354768,2.189617475,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG318,Kaabong,UGA,UG,3.610815358,34.02700657,,,,0.847219016,0.862017602,0.876816187,0.891614773,0.906413358,0.921211944,0.936010529,0.950809114,0.9656077,0.9656077,0.969307346,0.969307346,0.973006993,0.973006993,0.976706639,0.976706639,0.980406285,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG319,Koboko,UGA,UG,3.527946917,31.00681815,,,,3.185016696,3.197655651,3.210294606,3.222933562,3.235572517,3.248211472,3.260850427,3.273489382,3.286128337,3.286128337,3.298767292,3.298767292,3.298767292,3.311406248,3.311406248,3.324045203,3.324045203,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG320,Maracha,UGA,UG,3.239299232,30.92581723,,,,5.832125214,5.855268568,5.878411922,5.901555276,5.92469863,5.947841984,5.970985338,5.994128692,6.017272046,6.017272046,6.0404154,6.0404154,6.0404154,6.063558754,6.063558754,6.086702108,6.086702108,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG321,Oyam,UGA,UG,2.37524085,32.4834828,,,,1.749975931,1.780543196,1.811110461,1.841677727,1.872244992,1.902812257,1.933379522,1.963946787,1.994514052,1.994514052,2.002155869,2.002155869,2.009797685,2.009797685,2.017439501,2.017439501,2.025081318,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG322,Agago,UGA,UG,2.91350547,33.34499442,,,,0.841872168,0.856577359,0.87128255,0.88598774,0.900692931,0.915398122,0.930103312,0.944808503,0.959513694,0.959513694,0.963189992,0.963189992,0.966866289,0.966866289,0.970542587,0.970542587,0.974218885,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG323,Alebtong,UGA,UG,2.269259653,33.25425645,,,,1.523297497,1.549905313,1.57651313,1.603120946,1.629728763,1.656336579,1.682944396,1.709552212,1.736160029,1.736160029,1.742811983,1.742811983,1.749463937,1.749463937,1.756115891,1.756115891,1.762767845,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG324,Amudat,UGA,UG,1.807273929,34.87820083,,,,0.612083736,0.622775155,0.633466574,0.644157993,0.654849412,0.665540831,0.67623225,0.686923669,0.697615088,0.697615088,0.700287943,0.700287943,0.702960798,0.702960798,0.705633653,0.705633653,0.708306507,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG325,Kole,UGA,UG,2.295883707,32.76403328,,,,2.513578106,2.5574834,2.601388695,2.645293989,2.689199284,2.733104578,2.777009873,2.820915167,2.864820461,2.864820461,2.875796785,2.875796785,2.886773109,2.886773109,2.897749432,2.897749432,2.908725756,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG326,Lamwo,UGA,UG,3.553614457,32.72321311,,,,0.338861922,0.344780907,0.350699893,0.356618878,0.362537864,0.368456849,0.374375835,0.38029482,0.386213806,0.386213806,0.387693552,0.387693552,0.389173299,0.389173299,0.390653045,0.390653045,0.392132791,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG327,Napak,UGA,UG,2.395243335,34.26291395,,,,0.370260066,0.37672749,0.383194915,0.38966234,0.396129764,0.402597189,0.409064614,0.415532039,0.421999463,0.421999463,0.42361632,0.42361632,0.425233176,0.425233176,0.426850032,0.426850032,0.428466888,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG328,Nwoya,UGA,UG,2.530726145,31.83507479,,,,0.136303688,0.138684539,0.141065389,0.14344624,0.14582709,0.148207941,0.150588791,0.152969642,0.155350492,0.155350492,0.155945705,0.155945705,0.156540917,0.156540917,0.15713613,0.15713613,0.157731342,,,
GDL-%-population-aged-10-19-data,Uganda,Uganda,UG329,Otuke,UGA,UG,2.477849449,33.38175131,,,,0.471562614,0.479799516,0.488036418,0.496273319,0.504510221,0.512747122,0.520984024,0.529220925,0.537457827,0.537457827,0.539517052,0.539517052,0.541576278,0.541576278,0.543635503,0.543635503,0.545694729,,,
